transaction_id,user_id,event_time,plan_type,revenue_rub
89ec27cf-2497-43ec-b553-83abac71c25c,fba3060a-ff11-46a7-8378-b99e28b4f5b2,2026-03-12 19:56:34,monthly,299
8ce6d160-2aec-4509-a82c-28732af98059,c0884b82-7a40-4a6b-bc54-6095732bac80,2026-04-14 05:47:48,annual,1990
ef7ea0b2-818f-4920-a263-579fe8660d85,c8175a1e-be00-4434-9945-aed345099945,2026-04-29 18:12:30,quarterly,799
d7fec4cf-a5a8-4ec2-af23-42c57da2ec2b,138a2dc2-4509-490a-ab1a-c321bada77f9,2026-05-17 08:55:44,annual,1990
0ebe27a4-d33c-4c82-bcd4-1224bb5fc144,1d37be22-7c82-4216-93c0-53e67f502696,2026-05-28 05:24:01,annual,1990
d8942a6a-27b0-4bf7-b284-d338f984e7b2,70f38d95-b98f-4e90-95ae-d9a71ca9cf84,2026-03-26 18:58:12,monthly,299
1e46ed57-a280-461e-b9c5-3241b1756dfd,f5c179cd-f77b-457a-824b-4b16f129f331,2026-03-11 01:50:17,quarterly,799
dcdb359c-5786-4544-8b21-03ed62b27951,32b9df2a-9ab1-49f9-97c4-8687e87a2f9d,2026-05-02 17:48:17,annual,1990
bd25bcfb-31ee-48e0-9f89-4a2928505cd9,661403e9-172e-4534-84df-e55ed6e3dfe7,2026-04-26 22:31:30,annual,1990
59b90d90-ba25-40d1-8c35-8e7b942c1887,7f0bc8b7-e7d1-4a07-8549-383542daa7b4,2026-05-04 00:50:09,monthly,299
b112a04e-5190-4b78-b0a4-66544a55bf26,376ba8b1-f97a-4532-91c1-d740e04b8ad9,2026-04-27 06:56:40,monthly,299
6d2a3686-7fdc-4027-87ac-abf49c12ec39,b3c7e72a-19d5-494f-bb97-9168e0f7ae07,2026-03-12 21:31:26,annual,1990
26d1bcc8-574c-4a76-8bfa-d3ecbca93892,8bbf4ecf-6213-42d2-bcca-9440680275ae,2026-03-21 06:10:53,annual,1990
3c8e9306-09d3-45f4-b6ca-4bd75dda4e55,f9827a0f-bab0-4277-b7a9-4a4525342f20,2026-04-21 12:30:20,quarterly,799
389a549f-6293-43d7-83e1-268dba83545c,7ba6e819-945d-460e-b59a-90aadc9f01e5,2026-05-13 02:25:03,quarterly,799
4b1565af-cef6-443b-aac1-c39b759011fd,24875c51-1ccb-461b-bc0b-fac0e8702b81,2026-05-07 03:15:49,monthly,299
7fa06d47-259d-478d-9696-ef23af2b82d8,28f2c744-3152-4b67-aeb6-e2b6932d959a,2026-04-17 01:15:06,monthly,299
b976260d-6713-45ab-9134-db515a2553d3,690b39b7-1a05-4665-ac19-c34abc12b330,2026-06-09 19:21:25,monthly,299
397e0e86-ff51-4ea7-b839-73086574762c,f51b9e35-5f41-47bc-b553-182656066c0b,2026-05-24 10:06:42,quarterly,799
05c6cba2-8701-4024-9a5f-081d8cdc3fa4,c95fbab4-ef89-47da-a67d-5055827c7da3,2026-03-14 22:38:01,monthly,299
578ea5ed-7862-4013-a549-81b13cdba36e,9e18db98-61ec-4b5a-87f5-95448b1e6169,2026-03-23 20:03:51,annual,1990
7fd82d2d-fc82-4203-8465-e92cae06dda4,6bca0b84-d108-4f32-9d6f-a77d9874b9e8,2026-04-01 03:19:52,monthly,299
54d2844b-b1a8-4544-81dc-99411f51d47f,fe6120a7-f865-494b-aae1-01714c561bc3,2026-03-23 00:38:29,monthly,299
3da10c05-bd1d-49b8-a32e-dfbb11edabb8,0cb6c5e7-6883-4555-ad06-23d87c72a16d,2026-04-03 22:46:16,annual,1990
a3b4d07b-9fc5-41e5-91ec-30c4b5f86c94,daacb4f7-80ee-4fb4-ad10-e3bf8ae6bb8d,2026-05-04 11:51:29,monthly,299
f941c84d-3885-4fd3-8f4e-529daf828833,9ec70cb2-69a0-467f-a91a-d384ab38b0ff,2026-04-23 06:34:27,annual,1990
8bee4a6c-019e-48ef-97ed-1590101c0683,e3c84b75-95f1-47bb-9b58-07bbae317cad,2026-04-08 22:04:48,annual,1990
eb7c888b-ea35-4ffc-9206-5e26582af19f,2533249c-e0de-4c66-86a1-310b2d92e264,2026-05-06 02:28:00,monthly,299
8896b855-0fc0-49e6-96c8-1c7795adf5f3,1d33bff3-c84b-443d-be5c-e36169908fc9,2026-04-28 23:25:46,quarterly,799
ca34e692-9ea1-4209-8b40-44a3332b8aaa,bc7f38ac-83c9-4416-b501-88949e70f962,2026-06-01 22:48:28,monthly,299
40453532-e85c-42b8-875a-12b81deb738a,c9f97dda-d209-4ff1-91f8-afaa83f57a61,2026-03-06 20:07:27,quarterly,799
30afd497-c800-4483-8e3a-df90de813db4,5e751ec0-de5e-48e4-8717-887c3e5ec2c7,2026-04-20 07:59:14,annual,1990
24a2aae9-1a0e-4e43-8a7a-732ecd485c2d,00b2e408-b44f-4c61-90bf-53064fea718d,2026-04-17 17:29:35,quarterly,799
e029fa19-1252-4960-a51b-35c2413fa356,c08a8ab9-2c0f-4482-9845-9d9bbd7e3ceb,2026-05-14 22:10:44,annual,1990
7978ed9d-158c-41f2-aa16-528a5fe7d50a,145a02ae-07d2-4f75-b040-d0c3e81f28eb,2026-04-07 05:17:24,quarterly,799
c90bde36-f3fc-4511-81ba-2e5677810849,b7f63b2e-7e8a-4a97-8b24-64115364333a,2026-04-20 01:12:55,annual,1990
cfc49cb2-e4c2-4c8f-b65a-0cac7932c2c4,9db959d6-a203-49e2-8e32-c76b53029cc3,2026-05-17 02:06:11,annual,1990
19f1b9d6-2f35-4d7f-9205-34beccf6d5cb,e0f4bc12-ad73-4a91-88ca-7d470fbd51d1,2026-05-30 22:06:35,monthly,299
ee8cf0c7-0638-477d-87ab-0aca3f0e22f4,578160e9-83f9-47c2-8b74-a6032a369171,2026-04-18 21:55:19,annual,1990
ee7ab803-1b32-4845-84ce-37ee1872e05b,cb95fe34-b2c5-4ab7-a472-d4664f8bc01f,2026-05-21 01:45:55,monthly,299
bf05657b-763d-400f-89fc-b1d1a5e77102,b5a39792-9b45-4df3-bc81-c33d4a1e1a1f,2026-03-18 12:51:40,annual,1990
f5e2d880-90f0-432c-abe9-33374b43684d,27e4971b-a7bc-4f33-abb4-42c43417bda1,2026-03-31 17:28:58,monthly,299
9b04b596-b3a9-49b3-9d49-f93706b16c39,e969a4fe-20b8-409d-8d0b-2b35a7daeae6,2026-05-12 18:28:35,annual,1990
cdb18e20-df32-4a19-ba22-00b52772bc32,e934d503-d65f-4bda-817a-0340a85be95d,2026-04-13 21:45:37,quarterly,799
e38e8fb6-7c2d-4ccf-b32a-0a61a785a6e6,4a892b1e-0ed3-48c1-8c31-5eb3830dec79,2026-04-05 17:25:31,monthly,299
1bd2ebcb-8260-4ef7-bce5-67563cc4c26a,6011314e-71bd-4aa3-899a-bef78e5be7d1,2026-04-26 14:36:47,annual,1990
48c0b48b-a09e-44bb-9f9c-5f2a6deb23eb,ca71a407-08f5-4a0c-b0e8-8043e920be78,2026-04-05 06:28:16,annual,1990
92b84bdf-4d08-49a9-9286-03bc4e2fac5d,5ed3133f-4a03-4486-808a-a9968d23a4ed,2026-04-18 18:15:43,monthly,299
a8d8acfd-259c-40b6-b49e-c0e0c6f6979e,5aa24b8a-5d1f-4593-a883-b31fa81c122e,2026-03-13 03:07:10,quarterly,799
c373414b-4418-47ae-9f90-e9912088c079,b521d23f-4176-4201-b276-86d16a668871,2026-03-24 09:36:50,monthly,299
61d55a36-c256-44a3-a9d8-4831f39e8e3f,1abe8199-2d10-48e4-971e-c15db5f1cb2c,2026-05-13 04:12:35,annual,1990
2e8d7e6b-a7ac-440b-9633-b2a5872272bb,1ef3594a-259b-49a7-b5c0-0be92dce29f7,2026-06-16 20:38:34,annual,1990
0dd263b2-ccf1-42d1-8003-d2ef145032ce,95bcc3f3-4a50-4474-84fb-8bc1f9e8e6d1,2026-05-11 12:30:15,annual,1990
dc1373aa-e605-4b4f-b01a-ba8d8a46bac9,3b89648e-cd8a-4119-9ded-3d2b41b659e0,2026-05-22 01:27:46,monthly,299
05ecb015-7a1f-4621-a9f2-59c15df1af38,54342f8f-676a-440f-9b5c-e180923171ca,2026-04-09 13:57:15,quarterly,799
04de8f7a-a9ba-4d03-8c7a-bb942022627a,412bf3ca-8e47-4be0-a3dc-8ee85390772c,2026-04-13 20:19:11,monthly,299
2fd3c7f3-2749-4f7a-84ec-1416aaac3ca2,6e5e9d5a-468d-43d6-985d-2016419ef2a0,2026-04-13 08:08:03,monthly,299
278aff15-7800-4d50-b30f-cc690149843d,b5dbfbe7-7fdf-4383-8b7b-9c71da4f7390,2026-04-01 09:23:39,annual,1990
9630576b-cfc4-4fc6-ba72-a80b7c02905d,624e6fdc-4ce5-48f2-96fc-8449ef00c46e,2026-05-27 12:00:26,annual,1990
0e1d1c70-89b2-4312-ae1e-2f15739bca73,01332524-2f29-4de6-8b5f-72e267661ac6,2026-04-23 18:31:31,monthly,299
54065159-3de8-42c7-8d34-7a4b1aa24280,6f81cab8-f0fd-41c3-97f0-b6cf322a0e33,2026-06-01 02:56:02,annual,1990
b9f8c00d-fe5c-449a-854d-8dbcb0e85d26,323e2ba9-3357-4397-a30b-be889f8be983,2026-06-03 06:32:04,annual,1990
69119416-9ee9-4b4a-8650-de570c962e7c,5f390fa1-32ca-4d65-8e06-844cea52ed7a,2026-05-26 07:08:24,monthly,299
540d3d7a-9724-455f-a327-81cd3253d172,7a947222-21a2-4ab5-b657-03f2cd425a23,2026-03-14 15:57:35,quarterly,799
015c3e7f-d43d-4772-b56a-a96aff9dd283,03a858a8-3e9f-4e28-8ab1-1abcfa10a73b,2026-06-01 21:01:08,annual,1990
48d1f183-9144-4643-aed2-44428034a489,3c0c2752-7a98-475c-8c7f-e4a4811c01e1,2026-06-04 23:03:35,quarterly,799
fa8380be-fc93-487f-adc5-1cd2420315bc,be36a27f-6466-4419-a0b1-7ee8b0b6b13a,2026-05-24 13:21:02,quarterly,799
4961ee96-f12c-41d2-b4cb-201c50bccec9,8d697945-4b2f-469b-b558-0fa5be032d16,2026-04-26 16:47:25,annual,1990
59858bb6-d8c9-4bf3-a17c-50c002eb0ed3,a1f9a27d-e439-46dc-bb19-97b62f24a3f6,2026-05-01 09:10:45,annual,1990
033b8f2c-e639-4bbe-99d4-7e7efe083b9e,42ca6dc1-9576-4895-a9cc-9ec1a04e3601,2026-03-21 23:18:40,annual,1990
d1f77563-afbc-40a3-944c-e8068ee44d19,adb14ffb-95fd-4994-9b50-1bd635300ee0,2026-03-12 04:26:27,quarterly,799
361d18dd-1e0f-4124-8dd2-8d34f6bf9854,c092b8a7-672a-4594-be0a-08818ab6111e,2026-04-21 17:13:52,monthly,299
c3c3a239-32de-404c-8cee-326f1deaa035,54b27cd1-864d-4eac-81e1-66a40493dc98,2026-04-24 13:00:17,quarterly,799
0e4d6164-8571-46a7-88e8-226abbb2836b,f6e8709e-d4ad-4145-8445-1d6be2b4b924,2026-04-28 05:45:45,quarterly,799
6cd4ed27-a758-40c6-aa9b-19f441be0698,42550e45-ba9b-4db0-8d48-83c57b5af125,2026-04-15 21:02:17,annual,1990
78f18080-60b2-41da-a55f-39f15cb107dc,d3d7b69e-588d-4f96-978d-036b1e5674e8,2026-03-16 00:49:59,annual,1990
c6727cfe-a60c-483f-89fc-3dfe51122a93,ea32672f-fac4-4b86-b359-8951232e94e0,2026-03-25 22:51:26,quarterly,799
83a58274-7272-4ae0-8668-d890be96af08,64e6cf02-e7d0-4e17-89ab-05f20a4f7bf0,2026-04-11 00:31:45,annual,1990
5cba6802-52b7-482f-b206-09bc2232333b,886997eb-8db1-439d-96f1-d0c0f4e49db2,2026-04-08 03:29:13,quarterly,799
bd6929e5-4bae-4b58-b33b-fed3ad064781,5a22c74d-cd8a-4a6d-b542-8b118f1968cf,2026-04-27 19:17:33,monthly,299
2a58de49-5971-4917-8885-d2cefc8c73ec,e01ebbf2-f920-4b79-aac9-5ba3962e566a,2026-04-09 18:06:55,annual,1990
5556ba8b-c41a-4ed0-888e-be16f6cab652,3b40f666-fc93-4553-8732-4a37e916488f,2026-05-28 19:34:51,quarterly,799
cb88a805-ebdf-4d32-8b99-c714988e71f3,1c74a731-f030-4a7b-ba8f-76966cdb0205,2026-04-07 19:37:45,monthly,299
f8d752cd-7f9b-46fe-9030-f0ebc3a769d9,4788d59c-c52b-4fb5-bdc1-4f82c20aa0a2,2026-05-18 23:31:40,annual,1990
284fe5ac-2843-43a0-8b24-e11ee768acf6,90a3303b-005c-4778-a191-4abd3e7acde3,2026-04-07 13:11:59,monthly,299
e7ddb981-bacc-4c4d-a3be-71e607b8f86f,6fcfc283-4997-40ed-8b32-dec11e7282ff,2026-05-13 19:41:56,monthly,299
044709af-d45f-45d7-888b-762aaa738b57,8226460a-eb1e-4e28-b011-11bfdfdf6574,2026-03-10 13:10:30,quarterly,799
3f53d944-bd1a-457b-851a-346f229a7809,7b96d8b6-b23d-4f7f-a63b-57e669876b35,2026-05-07 20:57:50,monthly,299
1133664d-6bbb-485a-b2b6-524bcecb3025,07759126-49ac-4e78-a165-ad36deeaa405,2026-06-11 21:44:15,quarterly,799
40200e1b-253b-4733-a857-cb64d0e7c537,decb81bb-0011-45b9-82da-c4ee65e7567c,2026-03-22 19:46:53,monthly,299
94a85225-7a49-4d31-b8c5-b2030a134d6e,4d44b980-daae-414f-b681-d051c0a774fa,2026-03-21 06:48:27,quarterly,799
8d6823e0-1371-453a-8efb-3263bebdda46,d6c6014a-bc33-4ad4-af75-a8576968e23a,2026-05-17 02:44:30,annual,1990
bf41bb28-62f1-43b9-90cb-b807bb309e91,f2e221a4-dbe4-4622-bb81-f075a1cc4664,2026-05-30 17:57:58,annual,1990
2fc6ce6c-1f66-4ebd-aa23-0b8a1f7e4192,88691c32-77c7-4e58-b843-387e3d20defa,2026-05-02 21:58:32,quarterly,799
23b13dca-79a2-4355-b791-7d4aadfe0fb0,2a6de822-bc14-4384-b284-7ef588e095fd,2026-06-02 09:59:50,annual,1990
03f68f07-b0ca-4259-b861-3916854f06e5,d02cc861-0d01-42bd-a621-86849812869f,2026-03-19 01:47:31,quarterly,799
d94181ad-f9fd-4d11-b870-d96a803af6c6,6f894dfc-58d1-431e-b23d-7338d65fc6d4,2026-04-11 12:49:01,quarterly,799
ec5d0b82-7347-4177-b1e9-8b384efd4569,2f8bcec6-408a-4383-b51d-da73cb9a0be3,2026-03-23 12:10:48,quarterly,799
30b8860b-51ef-4353-9076-3bf96e33ccff,41dacc0f-ed5b-4567-8f09-c67a7db3d62d,2026-06-12 10:24:13,monthly,299
6dac3eba-4b59-4156-887e-7aa185626d2a,9bcf2544-eb28-46f6-8588-a10624b1c27c,2026-05-25 21:33:02,monthly,299
e8665105-3157-40e8-ad13-c804680571df,bdba70a1-3553-4dc5-af25-0d1cf7c94b24,2026-05-28 06:26:46,annual,1990
b60e1f70-b5f2-42b5-8756-330fb95bfb39,d319ae7a-3912-44e5-9bf6-9e2a2945ef5c,2026-04-17 13:52:37,quarterly,799
ed9178a0-d3fb-4c7b-a444-97985dc38ee7,419a568c-d144-43a5-8d8e-14d72d0a2023,2026-03-12 20:54:02,quarterly,799
4ba1eb39-f0d6-42ca-8f0c-867a3ed129c1,38523a13-7986-4c6d-a9fb-ce5c5e8da29a,2026-05-11 21:58:03,monthly,299
da65a268-b3f5-4517-a111-213ba3410046,1ae339a9-68c7-4a6e-b3bb-9f67fc4dedf3,2026-03-17 21:20:50,quarterly,799
32aecec0-a6e8-475a-ad60-1aae1a4b2e2a,5cd7e9e0-e485-4ade-bafe-6517b2ab8de8,2026-04-02 00:34:53,annual,1990
f6179399-bfaf-4e03-848c-fd1430e741c6,accd3809-b4b7-48ca-97fb-4448146b5857,2026-06-11 22:09:49,monthly,299
af0244db-100c-4a08-844c-cbb05e829411,eadb3556-3b8a-44ff-91d6-5b5ba7fa4699,2026-04-07 04:28:47,annual,1990
72af3e73-c206-463f-a7c7-28a6d7c36730,9d803b71-eee6-4c5d-9663-95c8bde57596,2026-05-25 14:41:06,quarterly,799
6582d4b6-261f-4bea-b73e-028e55836582,60609cc0-b2e8-43f9-844d-28e4d9fa3fb8,2026-05-24 09:13:54,annual,1990
e6e1f031-dc1c-4133-837e-36ff28894f6e,9fd8000f-0b6f-4533-829c-701cbaabfd68,2026-06-03 22:25:56,monthly,299
70044d84-d362-48e4-a4b9-be01f81b0128,e3844ca8-b764-4a25-afcd-e8027f960e8b,2026-04-04 22:04:13,monthly,299
9905c329-b57f-4a55-834c-2f55dea0debe,85cc0356-e1ff-4424-b961-e12e6b256a4c,2026-03-16 14:08:23,annual,1990
4ff46d75-5c11-4f4e-bced-bc11ba1d2eed,533b830a-136d-4c18-a7e1-c7a21d7e2976,2026-04-02 07:26:04,annual,1990
26859cb3-6ac1-4a70-9a30-d77c97989b0e,8db1ed81-a02e-4021-b61c-a65220cbe3a8,2026-05-22 19:45:51,monthly,299
1e192cc4-e328-4eae-806d-763cd9997933,c356d1c6-43a1-40e8-9835-efc2c4c10aef,2026-03-21 06:09:02,annual,1990
523b4513-15be-4a12-ab36-bcdf84307935,43f7f37b-894b-459e-8bbc-476936074cb2,2026-05-17 10:45:51,monthly,299
3562cab3-8536-4697-b0fa-dd4e6a76125b,1617a7ed-c55b-44b5-9225-fe9831fdf556,2026-05-20 11:14:10,quarterly,799
1cd8ac93-360d-47cd-99a5-4781bb601ccf,ed9288d2-ed19-4f95-9167-38c4055eab10,2026-06-08 11:54:39,monthly,299
9d822a2b-7501-4503-a893-28466ddcfb10,a5d88504-3700-4e17-b643-b1d561598ff9,2026-05-27 14:21:58,annual,1990
11e5103a-c8a3-4bef-9529-a19827e91a87,853426d7-25ad-4ad0-9caf-28909214578e,2026-05-03 19:39:03,quarterly,799
ef5b0c40-3439-4b22-b5cc-960d622f1b59,30c647c9-de99-40ef-808b-f6fb2e2899c3,2026-04-18 07:06:16,monthly,299
aecad667-b0e0-4c37-bb2e-32f4fb0afad2,ab902766-0372-4568-8257-8ecd5f78c3a9,2026-04-17 15:08:47,annual,1990
43a602b7-e0f9-49b6-873a-b7f1f1ae50f5,c31ba63e-b147-437f-8706-6257e2d44c98,2026-05-04 16:05:40,annual,1990
d50d3710-0a16-4a99-874d-b88ae0843c9c,07ad4da5-ceea-464a-a771-157f09cce9f5,2026-05-27 05:42:23,annual,1990
151dd82c-8ed3-4efd-85b1-bfd41aaff8cf,3bdf9598-73f8-4746-995e-ed5b68b3b85d,2026-03-09 12:12:52,annual,1990
1ef25f13-ad53-466b-98de-051821cb1262,f7bfc471-39f0-4866-b921-868ee355dcf4,2026-03-24 09:09:16,quarterly,799
387e535b-3f6a-4cce-a244-cc75bd83e0db,6079e0ca-452d-4759-8188-d6617da1ea80,2026-04-27 23:32:53,monthly,299
20226811-2715-4058-8dcf-5a413e6cbca7,de6f0194-2ceb-4501-8f31-a303386ad7a1,2026-05-09 20:05:58,monthly,299
fa550398-ef1c-4a63-92c6-60599bcb51e3,d7663a4c-d7ed-4eb4-9dea-191eedd446b5,2026-03-29 11:28:46,quarterly,799
7d9f6bb4-fd77-4f5c-bfc4-b23d6610778a,97e6c010-46d7-4b12-b23f-a7daa9081de3,2026-04-26 19:29:56,monthly,299
f021975c-77fd-46df-bbc1-29b2e55224f3,391987d2-9c5c-444e-b4e0-147f551b6057,2026-05-27 04:47:35,quarterly,799
8885049c-ae16-4606-a374-af412c1fc325,0dd837cc-bf0c-409c-b775-d3695c927577,2026-04-20 17:09:33,annual,1990
7db39eb2-3c1e-4cb8-b5c0-fb68be624dbf,886b4a83-57e0-49f7-a163-fc820933d729,2026-03-05 19:56:44,quarterly,799
3fcbf2a9-7f13-4308-865f-be2092e2b636,c740b8eb-214d-43d0-9622-fc5840fe0f2b,2026-05-05 08:07:36,annual,1990
9f6e35a2-7bc9-4718-928d-0e69a5696ace,4174f24f-a162-4f75-9b05-1a2a1dde807a,2026-03-12 06:30:18,monthly,299
c4fa29e9-ad9f-4d2d-b3c9-2dbae4a94db8,60436417-8e48-458d-a97c-560eef0f4040,2026-05-02 20:07:23,quarterly,799
ff0c0cf2-1f52-46b6-969f-fe10b207ec23,8ed1d867-4c83-41f5-91d3-cb33cdbbb4ea,2026-03-25 04:14:43,quarterly,799
ad6e2d6b-51b4-4b6f-84e9-e81cc1eda366,1ac5a855-9b5f-4b62-9a7f-cca5f442602f,2026-03-29 14:41:05,quarterly,799
34c7a8ea-aae8-4e34-825a-2936d0aa6ade,26bfffe8-f73b-45ba-8ba0-652f531e7fc9,2026-03-11 23:17:57,annual,1990
8d22460c-c997-4f06-bf12-f0dcb3ed3a78,a36c1d6b-7b87-47f3-9ee0-85f142a69c38,2026-06-10 17:55:05,quarterly,799
608620ad-d2da-4a3f-a9e9-bbe2223b7a9a,b7fffed8-46f7-4aef-ad1a-8451ee58b6ab,2026-05-11 02:43:50,monthly,299
c235606d-7a4d-4d44-a5ce-5b26dd5eeb45,373efa2c-6034-4efb-aeb5-6d13475525c9,2026-04-23 15:17:55,monthly,299
93d8ce14-70d2-48f1-9692-6b0e9ae69581,158b4cde-2728-477d-a9b3-e63ff1a3cd8e,2026-05-24 19:11:09,annual,1990
891a6a04-972b-491d-9ebf-92dbfb3ca1a5,f5a26b6e-4191-4a95-b703-292fef7a0279,2026-05-08 14:53:31,annual,1990
f22ac54d-a135-42a6-b72a-7515f55dbe43,1ce45e49-1131-4b9a-8211-f5a9f8ff55aa,2026-04-12 23:55:26,quarterly,799
c79dae22-a490-4f2c-b2d6-1d9380720dfd,6d02ecfc-3dbd-4b84-8e45-cb552afa0c75,2026-05-06 06:25:10,annual,1990
d9928300-e6a5-4211-b6ec-93952d7b3468,11db9c42-8031-4750-a0b2-023ca88f9e98,2026-05-27 03:06:08,monthly,299
42fe2919-8522-49b4-9f44-b93f4c09f286,fbde2d25-9b78-47b3-b9ad-7c13ba2b0b15,2026-03-10 18:32:37,quarterly,799
06da45c6-56a3-478b-958c-142e03f9abd1,02dd05d9-1bf7-4a08-8dc8-893abfb5985c,2026-05-04 07:52:29,monthly,299
695f5666-d595-4d7b-a353-cc5ccf7fc474,ec4b8a31-5da9-40f5-b2ad-59ef1ff7aa96,2026-06-03 10:55:40,annual,1990
621f54ab-49e8-4098-b224-7340d4c9c370,12f17986-7e73-4c01-92cd-de89664be8cd,2026-03-26 21:22:53,monthly,299
a9e923dc-2804-4876-8a51-0e643a664a38,f9157156-a8b9-46d2-97c9-d4e47c377108,2026-05-24 04:09:11,annual,1990
dd488f19-6e26-43db-b9d0-9a718397f1db,7ce380b7-5404-4baf-90d9-a2ae5a25241d,2026-06-04 07:26:06,annual,1990
edaa7d79-f318-4ad3-ad26-ffcc3eb6ca04,46ad0c31-daab-4c42-a1f6-39a10792021d,2026-05-12 02:02:50,annual,1990
d0f8847e-1e71-40af-94f2-2dd104c56232,0c7d3baa-6b4c-4e52-9d6e-46e05c976012,2026-03-28 02:28:20,quarterly,799
a9a1596a-e91d-413f-9627-2e1491e4432f,b994851c-e262-4ba7-8646-b015ada7b5e8,2026-05-28 10:27:59,monthly,299
ac01568d-7a4f-4c03-8f7b-2c290cbea592,955e81e0-28e2-406d-a993-f68dd50d9c45,2026-04-15 08:20:27,quarterly,799
bc96acf8-db3d-4f16-8300-3f481a559f69,40ea4461-e16d-446a-8b4f-bd25a4fe1d3d,2026-04-30 17:35:35,monthly,299
66c51ba9-86e0-4080-9805-5466d1dc0926,7e0904a2-4f0a-4af7-a710-f57aafbbc306,2026-05-04 13:48:09,quarterly,799
51171982-1cd8-4a06-9f73-7f7151ed8fbc,c3449ba9-a24a-4c43-8c01-82267b1c6684,2026-05-02 13:40:02,annual,1990
f52dcfff-ce69-4fba-8518-1a66780bf413,c3a3afc5-4827-469e-88fb-129ba33411a0,2026-03-19 08:33:23,quarterly,799
766a9c5c-2fb1-4583-9544-451494803979,261dc9e9-2e65-4631-99f4-1d60a8eb55ce,2026-04-14 02:23:08,annual,1990
a9be2895-5067-4b5e-aef7-febb740b45d3,20076e2f-2e74-4480-a23a-4254f936519c,2026-05-27 02:02:13,quarterly,799
e30079e0-ef3f-45f2-aef1-61f0b0115e32,f1a7e7fe-178e-4ad3-95da-23b33d22f7a3,2026-05-15 10:14:32,monthly,299
105b2643-395f-443f-ae82-943a381482d6,becbaf1a-8437-4fa7-a38d-145c70fa2e72,2026-04-01 03:31:32,monthly,299
44c35e9d-0931-4235-a94b-4054d057133a,9ea8e0ae-29ff-44cc-85d5-2b5834c264f3,2026-05-20 18:04:17,annual,1990
06d858a4-cb05-44da-b44a-11fb359d5ce3,5bbbc84a-816f-4d22-a89a-00f0cf78b1cf,2026-04-03 23:24:07,quarterly,799
460ba186-fe1b-4674-9024-644513f4d989,46798225-45ce-4726-a286-c72fcd4ce3df,2026-04-26 12:23:33,quarterly,799
06fcbf5b-a947-4137-b75a-cafa90a3eac2,0487b70f-2099-408c-8e98-08e417bd7a95,2026-03-29 07:20:56,annual,1990
d2f7d25e-53de-4347-a5b7-fd963b30dc7c,734ed9aa-557e-45fd-9ffd-91ce6ad05a7f,2026-05-31 20:07:39,annual,1990
01a06806-c947-4963-b25c-b0009a56aa4f,18bcc50c-42ea-45e7-8ada-4b01a9537bc8,2026-06-18 08:45:04,monthly,299
96bca4e8-7e23-4c0e-ae8c-bcd814632753,5bf9ab9a-2183-4869-8197-ecc0ab0955c0,2026-03-29 14:35:54,quarterly,799
10508d47-4b91-4fc0-9b9b-5910357974dd,1997b7be-f3cb-4525-ad2c-ab433ac489f5,2026-04-22 02:31:55,annual,1990
17a9848a-79d5-4419-b8e7-5b201ad44ead,befaead7-75f0-48a7-853f-f65ace76faf1,2026-04-12 09:14:12,annual,1990
0f5e12c3-c245-4967-b235-772be7892b46,9c43f0ee-533e-4f44-aac3-9750464361b7,2026-05-23 16:00:22,quarterly,799
654b8670-f891-42ac-9b1b-0b9b48477449,9f1ecce0-b072-4f6b-b54a-182452387381,2026-04-23 22:34:10,annual,1990
49d0bf66-6bec-4f8c-99c3-9a494d0125fb,ec9ac96c-1a12-41c3-bc9f-0667ff56e814,2026-05-31 12:25:40,annual,1990
9bc24f4a-423c-4dce-b6fb-ace3d3bc9b8b,360e4514-6057-4b76-9bd5-a9462acc0b2c,2026-04-03 15:25:04,monthly,299
3a521f4c-2a43-47d6-ac58-00b81de23b47,d7b0737f-44a7-4b3d-bdf4-886ec6f8e0a1,2026-05-05 02:32:13,monthly,299
5c1c94fd-4461-435a-b4a0-ead4841f898b,bbf393f9-6d3d-4b11-af26-93242fb2e8cd,2026-03-25 19:37:29,annual,1990
a780abc1-7782-400f-a855-8bae5d1dd09a,4a1ff0e3-9dbe-422e-86bb-e452e8625832,2026-04-04 15:04:12,monthly,299
b44157cb-7062-418f-9881-560dd77473b7,19f1c5ab-7519-431e-b0ed-308cf65c7b89,2026-05-02 11:21:36,quarterly,799
41ca684d-96c4-45db-a58f-af43788d0da8,9c736541-ff9e-4078-a3da-83b609c5c67f,2026-05-16 02:55:33,monthly,299
f295e6a7-9b2e-4b40-9472-aa561b8dc805,5a8df0ec-5fb5-4741-a901-e1d84f4bde05,2026-05-28 08:31:33,monthly,299
a31f0f91-b537-4e3d-a087-2de54b631201,cd60509e-c4d6-4365-a877-08ae1570238e,2026-04-07 07:21:54,monthly,299
555a6c67-8199-42ff-9557-c3a4ca849b60,9ec7e0d9-008f-4d71-b50c-99d986eb443f,2026-05-31 10:49:41,annual,1990
078c1f02-c9ba-428c-8957-94a4f2536a95,b29825a6-ee28-44d7-b023-76876d4e674d,2026-03-16 08:36:37,annual,1990
93d81c3f-b26d-4cc2-b4e4-83c821f40116,6e9b2590-57a8-4c6c-86e5-491ad6fd449a,2026-04-25 03:01:00,monthly,299
47dc5386-fd8d-46fc-9776-a7af7128bada,e2916c38-a95e-4873-bd88-2f3850d7854f,2026-05-31 13:57:57,quarterly,799
