user_id,platform,install_at,app_version,is_premium,goal,onboarding_level,plan_on_study_time,name,country,age
d6d47467-08d4-4623-b41b-0f9d461eb4ea,iOS,2026-04-15 05:05:47,1.0.0,False,Для учебы,Intermediate,15,Jessica,ES,49
b073b4dd-828e-4fbc-866d-8365f96ab0ae,Android,2026-03-07 06:10:47,1.0.0,True,Хобби,Advanced,60,Christopher,FR,24
d14106db-0ea2-4586-9aa2-49539ea0d060,iOS,2026-04-09 20:46:47,1.2.0,False,Хобби,Beginner,15,James,US,31
9ee1400b-e2fb-4fb9-b9b1-d0e8fd20b25a,iOS,2026-05-18 18:10:47,1.2.0,False,Для путешествий,Elementary,30,Amy,BR,17
e674532f-0487-4c33-a2c4-30cad160e3a9,Android,2026-02-26 03:02:47,1.1.0,False,Для учебы,Beginner,60,Tommy,US,21
d06b2567-92a8-43ea-b47b-9c4b26addc0f,iOS,2026-05-17 08:57:47,1.0.0,False,Для путешествий,Advanced,60,Stacey,US,37
61a54e40-5a06-4c83-8057-219438473966,iOS,2026-03-27 01:17:47,1.1.0,False,Хобби,Advanced,60,April,ES,22
531408a6-b168-40ff-b8d0-634894860541,Android,2026-04-18 22:55:47,1.1.0,False,Для учебы,Beginner,15,James,FR,54
aa85533a-597d-482b-a32b-aff070e96e78,Android,2026-02-28 21:22:47,1.1.0,False,Хобби,Advanced,60,George,BR,25
27792fc7-db10-4303-baa1-b1ec992a56be,iOS,2026-05-08 00:35:47,1.0.0,False,Для работы,Beginner,15,Christopher,RU,41
edaddb84-9408-452b-bb3a-d182b8e56251,iOS,2026-03-31 01:34:47,1.2.0,False,Для путешествий,Intermediate,15,Nicole,IT,35
b893eb48-034d-445e-ace8-7cbd05ea9e05,Android,2026-03-03 21:54:47,1.2.0,False,Для путешествий,Intermediate,15,Joseph,IT,41
29414173-eade-474e-a1c2-5c1bfeddc238,iOS,2026-04-22 00:47:47,1.1.0,False,Хобби,Intermediate,30,Renee,FR,22
58ee40f0-814e-40a9-a12c-f29bcdb8027c,Android,2026-03-09 07:18:47,1.2.0,False,Для путешествий,Intermediate,15,Faith,DE,33
b5759354-36b5-4311-be30-074161a556a9,iOS,2026-04-27 05:39:47,1.0.0,False,Хобби,Advanced,15,Marcus,RU,29
b915f252-8043-46b9-b8f2-4425aa74f1f7,iOS,2026-04-16 21:40:47,1.1.0,False,Для работы,Elementary,15,Olivia,DE,16
4a868467-8033-4455-ad24-1feef1dccdd6,iOS,2026-03-07 13:59:47,1.2.0,False,Для учебы,Beginner,15,John,BR,34
165e5e61-0217-4640-b8c4-18cb3ee47830,iOS,2026-03-13 00:02:47,1.0.0,False,Для путешествий,Beginner,60,Ronald,IT,30
8fb61b7a-cb67-402b-9b7b-9fe6d9961a15,Android,2026-05-06 22:47:47,1.0.0,False,Для путешествий,Advanced,15,Matthew,US,16
58bb6f94-f8f7-4a19-93ef-e1bdf708d940,Android,2026-03-31 20:25:47,1.0.0,False,Для работы,Elementary,60,Johnny,DE,40
b7956d64-85fe-44a2-a34b-70ff5ef898b7,Android,2026-04-29 02:31:47,1.2.0,False,Для учебы,Advanced,30,Daniel,ES,40
605a9c50-2a46-4f27-8abc-3cc7220c7fe6,iOS,2026-05-18 00:23:47,1.2.0,False,Для путешествий,Intermediate,30,Tiffany,DE,16
6d398098-3a9b-4e38-9f38-2f49c34e1229,iOS,2026-04-13 11:09:47,1.0.0,True,Для работы,Advanced,60,Emily,ES,33
45556366-7370-4f72-9e57-f7e58e6707ea,iOS,2026-05-07 06:24:47,1.1.0,False,Для работы,Elementary,60,Michael,IT,28
955c462d-c6f6-46ac-ae27-458aa37e6cf7,Android,2026-03-06 20:44:47,1.0.0,False,Для учебы,Intermediate,60,Gregory,FR,46
b1165366-4285-4201-9cfa-f6084b9a11e9,Android,2026-04-11 20:17:47,1.1.0,False,Для работы,Intermediate,30,Kevin,US,17
b206dd80-038a-431a-bc8b-8f8e9c869314,Android,2026-04-04 13:43:47,1.2.0,False,Для работы,Advanced,15,Laura,US,29
bf027d8c-b401-42bd-a08e-6a942cb15566,Android,2026-02-24 03:40:47,1.1.0,False,Для работы,Elementary,15,Carla,DE,17
a1f6ef08-6e06-4a96-9fae-daa0ed43986b,iOS,2026-03-07 00:45:47,1.1.0,False,Для учебы,Elementary,15,Richard,US,54
a0e8309e-5310-4086-b4a5-4a3dec726e49,iOS,2026-04-22 07:50:47,1.0.0,False,Для работы,Elementary,30,Sharon,DE,16
62ff9a4e-e88a-4ea0-9b5c-4d9b0de1b6d5,Android,2026-04-03 03:00:47,1.2.0,False,Для работы,Elementary,15,David,FR,42
8027d731-7c1d-45b1-827f-0b79176d36b2,Android,2026-04-14 17:26:47,1.2.0,False,Для путешествий,Beginner,60,Eric,RU,27
a306014c-1a7f-4ea7-a406-ef78893ee9f5,Android,2026-03-25 18:19:47,1.0.0,True,Для учебы,Beginner,60,Samantha,RU,22
eb23a448-5cb0-42f6-ae4a-1f748ca7af07,iOS,2026-03-23 04:40:47,1.1.0,False,Для путешествий,Intermediate,60,Andrew,IT,36
83ee824c-7e5e-465b-a5b4-d96a77eed27f,Android,2026-03-05 14:49:47,1.0.0,False,Хобби,Elementary,15,Daniel,RU,39
63a63fa3-fe8f-405a-bdcf-36142a559729,iOS,2026-05-10 08:02:47,1.0.0,False,Хобби,Elementary,15,Kim,US,52
72ded0ca-8112-4a71-8a1f-f2de4028aee9,iOS,2026-03-09 20:10:47,1.1.0,False,Хобби,Elementary,30,Julie,DE,21
d499acb1-c97d-49ea-91df-5eeac8d781a3,iOS,2026-03-20 19:56:47,1.2.0,False,Хобби,Beginner,30,Andrew,BR,32
41acda84-89aa-4e23-853e-daf99ad9d2c8,iOS,2026-04-06 15:38:47,1.2.0,False,Для работы,Elementary,30,George,RU,47
04dabb1f-2d3c-4428-8152-bfcd7fe2860f,iOS,2026-03-30 15:05:47,1.1.0,False,Для работы,Beginner,15,Frederick,US,49
816cda93-7ae7-49c1-b345-0ea759cd51d5,Android,2026-03-18 15:12:47,1.2.0,False,Для работы,Elementary,30,Hannah,BR,29
5ed9c140-02e8-4b13-b1f3-2a596764f9af,iOS,2026-03-18 06:17:47,1.1.0,False,Хобби,Elementary,30,Wendy,RU,40
7790ae8f-e2e4-4f72-ba2d-27dc9787f64c,Android,2026-05-03 19:53:47,1.2.0,False,Для учебы,Elementary,15,Daniel,US,21
5f7417bd-45c6-4ddd-b6f7-cbe6c65d7b1b,Android,2026-03-30 13:55:47,1.0.0,False,Для работы,Elementary,15,Michelle,RU,34
0334abc1-484c-440c-bda1-a03ffba67000,Android,2026-03-18 11:15:47,1.0.0,False,Для путешествий,Advanced,60,Cynthia,RU,38
a94d0da9-a37b-4065-99a1-e8b867a21e09,Android,2026-04-02 18:30:47,1.2.0,False,Для работы,Elementary,30,Alan,BR,38
b776ef6e-f276-45bc-8be4-98f2cb834815,iOS,2026-04-22 07:06:47,1.0.0,False,Хобби,Beginner,30,Elaine,IT,28
6a649ed9-35f7-403b-b522-348066b437ac,Android,2026-05-16 22:40:47,1.1.0,False,Для учебы,Advanced,15,Jessica,ES,43
5482a698-0910-4c18-aea9-87ec15129cc6,Android,2026-03-30 23:57:47,1.0.0,False,Для учебы,Advanced,60,Jason,US,54
b58b2a61-7f73-45b0-929a-f6a341a789f2,Android,2026-04-08 15:32:47,1.2.0,False,Для учебы,Beginner,60,Kyle,DE,46
2d03bb89-71a7-487d-9c33-c0f3c82d9fea,iOS,2026-05-02 01:17:47,1.0.0,False,Для учебы,Intermediate,30,Laura,RU,37
4881d4ff-0553-4a20-a78c-1c5927326dc1,Android,2026-04-25 22:04:47,1.1.0,False,Для учебы,Advanced,60,Amy,BR,24
d2d73fe7-81cb-431f-a352-77053c8e6431,iOS,2026-05-09 03:39:47,1.0.0,False,Для учебы,Advanced,30,Stephen,DE,47
1d88509f-a0b2-4b54-9d44-5846e37654f4,iOS,2026-02-26 04:06:47,1.2.0,False,Для учебы,Intermediate,30,Christine,IT,43
676663fa-3000-4297-857b-714f1808fd07,Android,2026-03-19 02:34:47,1.0.0,False,Для работы,Advanced,60,Christopher,US,53
bb5df1b5-60b2-45a2-8e38-2db95b31a190,iOS,2026-05-20 19:38:47,1.2.0,False,Для учебы,Advanced,30,Sierra,US,16
4034f0b5-7e25-4caf-baaa-c47078094623,iOS,2026-05-02 22:42:47,1.1.0,False,Для путешествий,Advanced,30,Dominique,US,49
1153860c-7fb4-4b27-ab29-e78147879823,Android,2026-05-14 16:34:47,1.2.0,False,Для работы,Beginner,15,Joan,ES,23
96ee248f-9fb5-4659-908f-8d02741b58d9,Android,2026-04-20 10:55:47,1.0.0,False,Хобби,Advanced,30,Dustin,BR,27
53345e85-8eb9-44db-818b-9a207e10d0b4,Android,2026-03-14 02:58:47,1.1.0,False,Хобби,Elementary,60,Eric,ES,36
32f93c5e-9c5b-4e89-9ece-e68984e8ce8a,Android,2026-04-27 16:47:47,1.2.0,False,Хобби,Advanced,15,Stephanie,BR,33
a8d3f360-1fac-498e-a8e1-3a81c904d18c,iOS,2026-04-25 15:51:47,1.2.0,False,Для работы,Intermediate,30,Jacqueline,DE,49
1027646c-59af-409e-9016-23cd23178c8a,Android,2026-04-13 21:29:47,1.1.0,False,Для учебы,Beginner,60,Ronald,BR,51
c92b4866-74b5-43aa-b842-6c517d861da4,iOS,2026-03-31 16:56:47,1.0.0,False,Для путешествий,Beginner,30,Jacqueline,FR,54
7953726d-89c0-4fe6-8bc1-846367051d87,iOS,2026-04-21 11:12:47,1.2.0,False,Для учебы,Beginner,60,Cassidy,FR,21
0b55dfbd-76a1-4dc5-8841-4b0cf5330955,Android,2026-03-28 07:01:47,1.1.0,False,Для учебы,Beginner,15,Garrett,DE,42
dc36f926-c381-4b5e-b829-0e01041455af,iOS,2026-03-16 09:45:47,1.0.0,False,Хобби,Beginner,30,Matthew,ES,19
fd71ef99-1c29-4f21-9e62-a793029bb851,iOS,2026-05-18 18:17:47,1.1.0,False,Для путешествий,Intermediate,30,Eric,US,45
9eb55ea1-ebaf-4d44-94e8-f089499c2e14,iOS,2026-05-15 04:11:47,1.1.0,False,Для путешествий,Advanced,60,Jeffrey,US,43
4c1a95c9-c125-4831-8483-eb32f164291a,Android,2026-04-30 06:46:47,1.1.0,True,Хобби,Advanced,15,Tracy,DE,19
8bbb45f2-1089-44bc-a4c0-b3ebff2cf2c4,iOS,2026-03-04 21:33:47,1.0.0,False,Для путешествий,Beginner,30,Tina,DE,21
3373e442-9fa8-4e7a-bf01-65d220640286,iOS,2026-04-10 20:00:47,1.1.0,True,Для работы,Intermediate,15,Kyle,RU,49
fd0d951b-d9e8-4b6f-b13e-6863ed1d4eb5,iOS,2026-03-14 08:24:47,1.1.0,False,Для учебы,Advanced,15,Jo,US,51
e421bc96-e758-421b-8818-aecfc88d0dbb,iOS,2026-02-22 20:53:47,1.0.0,False,Хобби,Advanced,60,Michael,IT,40
b2283db3-44b8-4c4a-9c92-3e0cf79d738d,Android,2026-03-21 12:12:47,1.0.0,False,Для работы,Intermediate,15,Tracey,DE,45
a05eaca4-076f-42b8-99ae-9e22932d9e14,iOS,2026-03-26 05:39:47,1.2.0,False,Для работы,Intermediate,30,Teresa,ES,24
069e2c1b-e084-42fc-ac1a-d4a6d422a07e,Android,2026-04-11 02:15:47,1.0.0,False,Для работы,Intermediate,30,Donna,BR,47
fab8ecba-eaa4-40ca-92b4-2f74cef7226b,iOS,2026-04-04 17:20:47,1.2.0,True,Хобби,Advanced,60,Gary,RU,21
889c4e06-d614-43c0-9398-5af83312715d,iOS,2026-04-05 07:07:47,1.2.0,False,Хобби,Elementary,15,Daniel,US,29
7723691b-8557-485d-bd46-ac519459d7cb,iOS,2026-03-22 21:15:47,1.1.0,True,Для работы,Elementary,15,Michael,RU,24
7bbf3713-05d3-4f8c-8f51-cf75e720c31e,Android,2026-03-14 21:36:47,1.1.0,False,Для учебы,Elementary,60,Ryan,FR,22
78b6592c-8842-46da-93b1-551e26a4fdea,iOS,2026-04-26 06:53:47,1.0.0,False,Для работы,Beginner,60,Christina,ES,53
c1deb72d-860c-435b-be14-b7f9751a889c,Android,2026-03-10 21:10:47,1.0.0,False,Для путешествий,Intermediate,30,Kaitlyn,DE,34
17ec1502-bf0b-424d-9fba-116db4f355e4,iOS,2026-03-30 21:09:47,1.2.0,True,Хобби,Advanced,60,Michael,DE,35
f5317aa2-02f7-4c73-b92d-081bcf45e4eb,Android,2026-02-26 04:18:47,1.2.0,False,Для работы,Intermediate,30,Ralph,FR,18
e4cd24ba-8277-48f6-9a58-6ffefbcc095a,iOS,2026-05-14 22:16:47,1.0.0,False,Для учебы,Elementary,15,Daniel,IT,34
8dad0593-d43a-42af-b0fa-ea23d148ea2f,Android,2026-04-07 01:45:47,1.0.0,False,Для учебы,Beginner,15,Christopher,ES,47
522d2633-6f89-4f1f-bc41-ec2e480da72d,iOS,2026-05-18 07:21:47,1.2.0,False,Для учебы,Beginner,15,Marcus,IT,29
a4c1cdda-8d1e-4570-a9db-f79a4a1cbabe,iOS,2026-05-17 08:56:47,1.1.0,False,Для работы,Intermediate,30,Renee,US,36
d61706c0-39e4-4b47-90d9-f4f77894042b,iOS,2026-03-22 04:01:47,1.0.0,False,Хобби,Advanced,30,Sierra,FR,41
68618bcf-63fa-4247-8302-00623df8434c,Android,2026-03-07 05:15:47,1.2.0,False,Для путешествий,Beginner,60,Richard,US,46
9264020e-4d74-413f-9656-cab3d82d603b,iOS,2026-04-24 22:20:47,1.2.0,False,Хобби,Elementary,15,Shirley,BR,29
e8a516df-2ce8-4d2b-8e56-ff70e3b27232,Android,2026-05-17 11:46:47,1.0.0,False,Для учебы,Elementary,60,Lindsey,FR,51
ceddfd5d-b9e6-41c2-a752-20007752751a,Android,2026-05-04 01:55:47,1.2.0,False,Хобби,Beginner,15,Christopher,FR,51
0276b62a-fc2c-4456-b521-136d763b0855,Android,2026-05-14 01:40:47,1.1.0,False,Для путешествий,Beginner,15,Patricia,IT,27
d6be8cc3-7313-41e3-9304-bdf89ff9b9d1,iOS,2026-05-16 13:28:47,1.1.0,False,Хобби,Beginner,30,Willie,FR,19
09349d0c-5634-4b9b-9c76-8893d8f984ea,Android,2026-04-28 23:03:47,1.1.0,False,Хобби,Beginner,60,Lauren,DE,49
3a3016f7-a9cc-4b0c-aa3b-1bcc9becb184,iOS,2026-03-14 20:56:47,1.2.0,False,Для путешествий,Beginner,60,Matthew,ES,35
c7731598-5c5e-48fa-a80f-340ac82b62c0,iOS,2026-04-11 00:05:47,1.0.0,False,Хобби,Intermediate,15,James,ES,48
9f40cb1f-cb0b-4467-a558-77f360bded57,Android,2026-04-22 04:50:47,1.2.0,False,Для путешествий,Advanced,60,Richard,RU,28
aa8a3df8-6dcd-4590-b1f1-d081f87d9841,iOS,2026-04-12 21:46:47,1.0.0,False,Хобби,Intermediate,30,James,DE,26
c344749c-1ded-4dba-a834-65194d39f492,iOS,2026-03-08 02:10:47,1.0.0,False,Для путешествий,Intermediate,15,Kimberly,DE,45
42000a47-f672-46e0-8dcb-80909cc356f7,iOS,2026-04-15 04:36:47,1.2.0,False,Для учебы,Advanced,60,Samantha,US,27
12d9060f-5ae5-4555-953b-52c26432c9b2,iOS,2026-03-27 01:11:47,1.1.0,False,Для путешествий,Beginner,15,Mindy,IT,33
847d3003-4e05-44ae-9528-48aed75c2963,iOS,2026-02-28 11:00:47,1.0.0,False,Для учебы,Intermediate,15,Christina,BR,43
385428d6-78f3-45ba-973e-8a467b1be2a5,iOS,2026-03-01 03:14:47,1.1.0,False,Для работы,Advanced,30,Christina,RU,34
81d76042-17a8-4dfb-872c-55da9c9d80ad,iOS,2026-04-18 04:26:47,1.1.0,False,Хобби,Beginner,60,Michael,ES,43
0c1cb1b4-2741-4383-9da9-85491dfb20a9,Android,2026-03-25 12:43:47,1.1.0,True,Хобби,Beginner,30,Sarah,DE,45
f89f8cd7-cd46-4995-90f9-f7ece7cf9825,iOS,2026-04-10 07:02:47,1.0.0,False,Для работы,Elementary,60,Carol,FR,27
a22ff653-381f-4adf-9283-93ac22451a1b,iOS,2026-04-13 03:33:47,1.2.0,False,Для работы,Intermediate,15,Joshua,US,25
14411e45-5ba1-42bc-9d0f-23ec2be708aa,iOS,2026-03-21 20:40:47,1.0.0,False,Для учебы,Elementary,60,Matthew,FR,48
6125ca0f-0c59-42f0-9990-c89449de0d4d,iOS,2026-03-31 20:19:47,1.0.0,False,Для работы,Advanced,15,Kathleen,FR,55
e9437d86-ec46-4b0f-8d83-35c18d90d02d,Android,2026-02-23 23:08:47,1.1.0,False,Для учебы,Elementary,60,Steven,ES,26
c2186f66-b21d-417b-bd50-198cb5457133,Android,2026-03-12 11:16:47,1.0.0,True,Для учебы,Beginner,60,Sarah,DE,29
8013c8ec-98b7-43a2-9aa3-45354ff53f8b,iOS,2026-04-14 03:24:47,1.1.0,False,Для учебы,Elementary,60,Shannon,BR,44
04085ec5-6c11-46f2-98b7-1d1f8db8b73d,iOS,2026-03-03 20:03:47,1.1.0,False,Для учебы,Intermediate,60,Oscar,IT,20
6541ecb7-07e2-43fe-84c5-2e34e186e7d9,iOS,2026-03-06 04:50:47,1.0.0,True,Для путешествий,Intermediate,30,Steven,ES,40
c4cbc804-4723-4723-8cd3-004456fec5f7,Android,2026-04-06 03:52:47,1.0.0,True,Хобби,Advanced,60,Christian,ES,42
8b933cc8-2345-4b69-bdbe-63eb67a56d66,iOS,2026-04-16 12:42:47,1.2.0,False,Хобби,Beginner,30,Megan,IT,43
7b05435f-cc5e-4b71-9a4c-257cf53a6f3d,Android,2026-05-13 05:34:47,1.2.0,False,Для работы,Elementary,15,Shirley,RU,55
7cbf3856-d002-4e0f-8a4a-c30a67596630,iOS,2026-05-03 11:12:47,1.0.0,True,Для работы,Intermediate,15,Joseph,ES,36
8c3c30a3-912c-4eeb-8216-c782bb69242e,Android,2026-03-17 06:37:47,1.2.0,False,Для учебы,Advanced,30,Gina,BR,44
fbcafdeb-cda3-421f-98d5-32a94b98a844,Android,2026-04-22 20:43:47,1.1.0,False,Для путешествий,Intermediate,15,Rebecca,DE,22
c8b58e71-1605-4529-bbe2-2c324bea8b44,Android,2026-02-28 18:46:47,1.0.0,False,Для работы,Beginner,30,Daniel,ES,17
ec8bbcc0-eecb-43d4-9642-c21cc466ba54,Android,2026-04-24 03:55:47,1.2.0,False,Для учебы,Advanced,60,Lori,IT,36
eb7adfaa-4276-4eca-ad34-050c5a7b714d,Android,2026-05-16 06:08:47,1.0.0,False,Хобби,Advanced,30,Timothy,IT,49
5f4690b5-a1b5-4874-999f-aa9fff2c22aa,iOS,2026-04-09 07:37:47,1.1.0,False,Для путешествий,Beginner,60,Denise,FR,22
1e48811f-e97d-49c3-938d-144ea22bd676,iOS,2026-03-31 04:16:47,1.1.0,False,Для учебы,Beginner,15,Kimberly,US,19
3b400c04-9235-4720-8b9b-93014c9ba591,iOS,2026-04-08 17:21:47,1.1.0,False,Хобби,Beginner,60,Mariah,FR,51
44f30c45-9530-4079-9237-ee1aa2509500,iOS,2026-04-23 12:06:47,1.1.0,False,Для учебы,Beginner,60,Jeremy,RU,51
b7f55502-99bf-4ed6-b8d1-4766098e311a,iOS,2026-05-02 02:09:47,1.0.0,False,Для работы,Elementary,30,Jeremy,FR,23
b355b5eb-cf70-4cf4-bcc8-5f69f06fba86,Android,2026-04-16 02:17:47,1.1.0,False,Для путешествий,Advanced,15,Holly,BR,37
bda5cdfd-3d45-4c10-9721-77c7fab572c5,Android,2026-02-28 05:03:47,1.2.0,False,Хобби,Advanced,30,Kurt,ES,26
0690c66f-f9e7-4e53-afcf-2a82d2b00678,iOS,2026-03-01 06:26:47,1.2.0,False,Для работы,Intermediate,15,James,US,43
5a1ca3dd-1463-4d7b-a9f1-de3e49bfacfa,Android,2026-05-17 21:14:47,1.2.0,False,Для учебы,Elementary,30,Sheri,BR,25
8c8b4289-385b-4c2e-88d1-d2f2b817fb3a,iOS,2026-03-21 06:40:47,1.2.0,False,Для работы,Intermediate,30,Wesley,US,42
e68898ba-0df2-423a-8c0b-0017e6af377d,Android,2026-05-16 23:00:47,1.2.0,False,Для учебы,Advanced,60,Sheena,RU,22
6b221e69-554a-45df-ac1d-8998e0d6047f,iOS,2026-04-09 16:22:47,1.2.0,False,Хобби,Beginner,60,Tommy,IT,21
fb958188-4152-4efd-80df-640907c5e147,iOS,2026-04-23 18:52:47,1.0.0,False,Для учебы,Intermediate,60,Arthur,FR,41
f4a8a48a-a103-4214-923d-446554ec2338,iOS,2026-02-25 00:29:47,1.1.0,True,Хобби,Intermediate,15,Leah,US,18
f04f1a4b-eacd-43f9-b513-e215703a2886,Android,2026-03-06 16:57:47,1.1.0,False,Для работы,Intermediate,15,Kenneth,DE,33
efac8087-1144-43bd-8701-f0c8a7024fd2,Android,2026-03-01 05:02:47,1.0.0,False,Для путешествий,Elementary,15,William,IT,17
201a76d7-a8b6-4268-be81-f6bcc05376dc,iOS,2026-04-02 01:05:47,1.1.0,False,Для работы,Beginner,30,David,IT,44
c068656a-a6e8-4d06-adaa-4a6b4fd64348,Android,2026-05-11 18:53:47,1.1.0,False,Для работы,Intermediate,15,Amber,FR,46
f3de4853-617b-4134-a50e-948b4976ae27,Android,2026-02-25 18:01:47,1.2.0,False,Хобби,Advanced,30,Mary,US,38
81df5f6a-c726-4ac1-be52-2a75b770176e,iOS,2026-05-06 00:08:47,1.0.0,False,Хобби,Elementary,30,Christina,RU,26
fba95218-95f1-4492-bd44-80576387c8f2,iOS,2026-02-21 19:08:47,1.0.0,True,Хобби,Advanced,60,Debbie,US,53
337e39ed-0732-4007-a122-94f75c994e42,Android,2026-03-27 04:21:47,1.0.0,False,Для учебы,Advanced,15,Andrew,BR,22
b8145d3d-4d24-4cfd-a17f-bb6776b9e4b4,iOS,2026-04-17 03:44:47,1.2.0,False,Хобби,Advanced,30,James,IT,19
ba5eb7cf-c4d1-49b2-b031-b80acf8b557c,iOS,2026-02-21 02:39:47,1.1.0,False,Хобби,Elementary,30,Laura,DE,52
8a88325d-237f-458a-9a5d-c4d8183f3113,Android,2026-03-10 10:52:47,1.0.0,False,Для работы,Intermediate,30,Sean,DE,37
269a2e22-8774-431e-86e3-1491c581e117,Android,2026-03-15 23:21:47,1.0.0,False,Для работы,Beginner,60,Laura,DE,16
398e0f58-10a6-406a-91c4-eb914b149e03,iOS,2026-04-11 01:42:47,1.1.0,False,Для путешествий,Advanced,60,Jaclyn,ES,51
6dd81c03-fda0-492c-af26-3ac7989aee74,iOS,2026-03-19 17:42:47,1.1.0,False,Хобби,Advanced,30,Alyssa,FR,50
3dbb7e0b-d142-4fb6-b18a-c181bc3c5c7b,iOS,2026-03-30 21:23:47,1.2.0,False,Для работы,Elementary,60,Lisa,ES,53
0b295e03-a01e-4f92-af5e-3a48df42b27e,iOS,2026-04-14 19:06:47,1.2.0,False,Для учебы,Intermediate,30,Timothy,US,32
432a3b71-6797-4809-8863-18e822c63523,iOS,2026-04-22 10:11:47,1.1.0,False,Для работы,Beginner,30,John,US,39
1c8a4bcc-812d-4fdf-b0a6-91bda1d485f8,Android,2026-04-10 07:15:47,1.2.0,False,Для работы,Intermediate,15,Kevin,BR,29
bceed65f-153d-4e73-b548-5146e0204569,iOS,2026-03-13 00:54:47,1.0.0,False,Для путешествий,Beginner,15,Michael,US,52
e6608584-a8b1-4276-89aa-430959e3ff7a,iOS,2026-04-22 16:03:47,1.1.0,False,Для работы,Advanced,60,Amy,RU,50
d036347e-1d17-48f0-b857-a549a9de4392,iOS,2026-03-27 02:22:47,1.2.0,False,Для учебы,Beginner,15,Antonio,IT,38
7a7511be-7f52-4f4b-a6bd-45725fd62b88,iOS,2026-04-09 16:26:47,1.0.0,False,Хобби,Intermediate,60,Kellie,BR,46
7f3ea4a0-0f5d-4505-afcd-e522b85e4c27,iOS,2026-04-10 05:06:47,1.2.0,False,Для путешествий,Advanced,30,Mackenzie,DE,28
e38c94e4-8bdd-4ac4-9db4-1d39808c69c5,iOS,2026-05-14 18:14:47,1.2.0,False,Для работы,Beginner,15,Angela,FR,17
879ed56b-fe22-4ea8-9fb2-4673960fa4c3,iOS,2026-04-27 04:03:47,1.2.0,True,Для путешествий,Elementary,15,Jason,RU,35
40194a28-aa93-4219-9776-7ca4e917ea02,iOS,2026-04-06 19:45:47,1.0.0,False,Для работы,Advanced,30,Sandra,US,48
be400a89-e81c-4e24-96c4-2a169bebefc7,Android,2026-03-29 08:18:47,1.1.0,True,Для работы,Beginner,30,Robert,RU,31
994cd862-8076-4e01-904e-62b6dc10d447,iOS,2026-04-26 01:03:47,1.0.0,False,Хобби,Intermediate,30,Denise,US,53
e6bc52a7-fc18-410c-a037-7b9d6fecb0fd,iOS,2026-03-26 05:47:47,1.0.0,False,Для путешествий,Elementary,30,Monica,IT,35
d8d18160-5220-46e6-bd1d-704151db2c68,Android,2026-05-07 07:32:47,1.0.0,False,Хобби,Beginner,15,Chad,DE,49
cdb0b9c9-0e04-4abb-a4cc-27829f3826df,Android,2026-03-05 23:43:47,1.0.0,False,Хобби,Elementary,30,John,ES,47
5d977cbc-ad8d-4a0e-8e5d-d2dc67946377,iOS,2026-04-10 21:27:47,1.1.0,False,Для путешествий,Intermediate,60,Ricky,US,38
792ac0b6-86cc-44f6-b4fd-c8e43da3b6a1,iOS,2026-05-05 02:34:47,1.0.0,False,Хобби,Advanced,15,Anna,US,49
b2100446-5f83-4a62-adcc-981b5a69a4a4,iOS,2026-05-17 13:56:47,1.2.0,True,Для работы,Advanced,15,Bethany,DE,34
59f23121-2ece-40bd-9588-97c6cc30f0b7,Android,2026-04-10 11:21:47,1.1.0,True,Для учебы,Intermediate,30,Curtis,FR,48
89457361-69ef-479d-a056-975e038b0ab6,iOS,2026-03-30 12:59:47,1.0.0,False,Для учебы,Elementary,60,Emily,US,44
65464b3e-a7ed-4250-8a31-37398897de3b,Android,2026-03-22 21:27:47,1.1.0,False,Для путешествий,Intermediate,60,Danielle,DE,27
e021f497-bdc0-4d84-b783-6e757a160566,Android,2026-04-06 17:01:47,1.0.0,True,Для путешествий,Elementary,30,Raymond,US,17
ef4229bd-0ef4-4b1c-8066-962b3c60763a,iOS,2026-05-20 04:07:47,1.1.0,False,Хобби,Advanced,60,Amy,FR,51
cc1e0be8-4ce9-4213-ad22-dbb3dd3fd3e9,iOS,2026-05-07 11:24:47,1.2.0,False,Для работы,Beginner,60,Joshua,RU,34
d26dc8e3-c01c-48dc-99a9-fe4618ad8ef8,Android,2026-03-12 07:12:47,1.1.0,False,Для работы,Beginner,60,Margaret,IT,39
e93f492d-abe2-4da1-8c4b-742e2519c3e8,iOS,2026-05-09 10:08:47,1.0.0,False,Для путешествий,Intermediate,15,Walter,DE,51
1010962d-12d8-4f8e-8119-e710c55dfbad,iOS,2026-05-18 21:19:47,1.1.0,False,Для работы,Intermediate,30,Samantha,US,18
6e661e26-b37f-4cff-a9cb-553fd4549e7a,Android,2026-03-01 06:51:47,1.0.0,False,Для учебы,Beginner,15,Stephanie,BR,40
994d90dc-4088-4d37-90c6-8983effccbab,iOS,2026-03-01 08:44:47,1.2.0,False,Для работы,Beginner,15,Michael,IT,51
d87d8e8d-f24c-466a-9054-beae8f328081,iOS,2026-05-06 07:36:47,1.2.0,False,Для учебы,Advanced,30,Tammy,FR,30
1eb77cae-ade3-49bd-9350-a86cb95f36a2,Android,2026-03-24 11:46:47,1.2.0,False,Для путешествий,Intermediate,15,John,ES,35
ccba16e0-50b9-4d5a-9cd9-5faa741892ef,Android,2026-05-16 07:24:47,1.1.0,False,Для работы,Beginner,60,Rose,FR,25
b099f8c3-0441-4b84-a776-e3d7fdd76d33,Android,2026-02-21 00:15:47,1.1.0,False,Для учебы,Advanced,60,Andrea,IT,47
